Id,Title,Score,Text,CreationDate
"22118922","refactor IF...ELSE into Nested foreach to LINQ","0","<linq><if-statement><foreach><refactoring>","2014-03-01 19:02:49"
"22118922","refactor IF...ELSE into Nested foreach to LINQ","0","I am having troubles on finding a way to refactor my nested foreach code into a Linq, mostly because it includes an IF-Else clause into it.

Below is a simplified version of my code. How do I include the IF..Else into a linq statement??

I appreciate your suggestions.

    List<hierarchy> PredomHierarchy;
    List<hierarchy> RecesesHierarchy;

    foreach x in PredomHierarchy{
    foreach y in RecesesHierarchy{	

      if(x.name = y.name){		
 	    Dosomething(x.name, y.name);				
        } else {		
   	    DosomethingElse(x.name, y.name);
	  }
     }
    }





","2014-03-01 19:29:12"
"22118922","refactor IF...ELSE into Nested foreach to LINQ","0","","2014-03-01 19:29:12"
"12449370","refactoring from controller to model","0","refactoring from controller to model","2012-09-16 18:10:37"
"12449370","refactoring from controller to model","0","I have this action in my Order Controller:

    # POST /orders
    # POST /orders.json
    def create
      @order = Order.new(params[:order])
    
      #spostare il ciclo cart > line_items come metodo del modello Order
      cart = session[:cart]
    
      cart.each do | id, quantity |
        item = Project.find_by_id(id)
        @line_item = LineItem.new
        @line_item.project = item
        @line_item.quantity = quantity
        @line_item.price = item.price
        @order.line_items << @line_item
      end
  
      @order.user = current_user
  
      session.delete(:cart)
  
      respond_to do |format|
        if @order.save
          #Send an email to admin
          UserMailer.order_created_to_admin(@order).deliver

          format.html { redirect_to :dashboard, notice: ""L'ordine è stato creato correttamente."" }
          format.json { render json: @order, status: :created, location: @order }
        else
          format.html { render action: ""new"" }
          format.json { render json: @order.errors, status: :unprocessable_entity }
        end
      end
    end

now I want to refactor it a bit, and I'm thinking moving the following lines to Order Model as a method:

      cart.each do | id, quantity |
        item = Project.find_by_id(id)
        @line_item = LineItem.new
        @line_item.project = item
        @line_item.quantity = quantity
        @line_item.price = item.price
        @order.line_items << @line_item
      end

like that:

    class Order < ActiveRecord::Base
      attr_accessible :user_id
    
      belongs_to :user
      has_many :line_items, :dependent => :destroy
      accepts_nested_attributes_for :line_items, :allow_destroy => true

      def add_line_items_to_order_from_cart(cart) do
        cart.each do | id, quantity |
          item = Project.find_by_id(id)
          @line_item = LineItem.new
          @line_item.project = item
          @line_item.quantity = quantity
          @line_item.price = item.price
          line_items << @line_item
        end
      end
    end

and calling it from controller like:

    order.add_line_items_to_order_from_cart(cart)

Does it make sense or not in terms of ""skinny controller / fat models"" pattern?

thank you","2012-09-16 18:10:37"
"12449370","refactoring from controller to model","0","<ruby-on-rails><ruby><ruby-on-rails-3><refactoring>","2012-09-16 18:10:37"
"12449370","refactoring from controller to model","0","I have this action in my Order Controller:

    # POST /orders
    # POST /orders.json
    def create
      @order = Order.new(params[:order])
    
      #spostare il ciclo cart > line_items come metodo del modello Order
      cart = session[:cart]
    
      cart.each do | id, quantity |
        item = Project.find_by_id(id)
        @line_item = LineItem.new
        @line_item.project = item
        @line_item.quantity = quantity
        @line_item.price = item.price
        @order.line_items << @line_item
      end
  
      @order.user = current_user
  
      session.delete(:cart)
  
      respond_to do |format|
        if @order.save
          #Send an email to admin
          UserMailer.order_created_to_admin(@order).deliver

          format.html { redirect_to :dashboard, notice: ""L'ordine è stato creato correttamente."" }
          format.json { render json: @order, status: :created, location: @order }
        else
          format.html { render action: ""new"" }
          format.json { render json: @order.errors, status: :unprocessable_entity }
        end
      end
    end

now I want to refactor it a bit, and I'm thinking moving the following lines to Order Model as a method:

      cart.each do | id, quantity |
        item = Project.find_by_id(id)
        @line_item = LineItem.new
        @line_item.project = item
        @line_item.quantity = quantity
        @line_item.price = item.price
        @order.line_items << @line_item
      end

like that:

    class Order < ActiveRecord::Base
      attr_accessible :user_id
    
      belongs_to :user
      has_many :line_items, :dependent => :destroy
      accepts_nested_attributes_for :line_items, :allow_destroy => true

      def add_line_items_to_order_from_cart(cart) do
        cart.each do | id, quantity |
          item = Project.find_by_id(id)
          @line_item = LineItem.new
          @line_item.project = item
          @line_item.quantity = quantity
          @line_item.price = item.price
          line_items << @line_item
        end
      end
    end

and calling it from controller like:

    order.add_line_items_to_order_from_cart(cart)

Does it make sense or not in terms of ""skinny controller / fat models"" pattern?

thank you

EDIT

My Order model now:

    class Order < ActiveRecord::Base
      attr_accessible :user_id
    
      belongs_to :user
      has_many :line_items, :dependent => :destroy
      accepts_nested_attributes_for :line_items, :allow_destroy => true
      validates :user, :presence => :true
    
      def add_line_items_to_order_from_cart(cart)
        cart.each do | id, quantity |
          item = Project.find(id)
          line_items << LineItem.new(project: item,
                                     quantity: quantity,
                                     price: item.price)
        end
      end
    
    end","2012-09-17 16:56:08"
"42667204","refactoring - coworker interaction","0","refactoring - coworker interaction","2017-03-08 09:13:53"
"42667204","refactoring - coworker interaction","0","my only coworker used the following code execution to compile code to pdf

- compile to pdf (1st time): produce a first draft version and an .xlsx. but the only purpose is to create the .xlsx.
- compile the same file to pdf (2d time): look up in the previously created .xlsx to produce the pdf

To have the process in one pass, simplified and avoid a source of foreseeable bugs (2 pass compilation... hell), I mentioned that we could:

- reorganize the code
- use 'in-line' code functionality (code in the latex area)

his answer was something like

> well it works if you follow the step I describe so no need to change
> it and it is written in the comments that you have to compile it twice.

I had to take the time to write the step on a paper. We let non-programmer run this code to produce reports. They don't read comments.

if I refactor the code he will really be upset, because it is not the way he started with plus as mentionned it works if you follow his instruction.

did you already faced it. how did you resolved it?

thanks","2017-03-08 09:13:53"
"42667204","refactoring - coworker interaction","0","<refactoring>","2017-03-08 09:13:53"
"7106474","refactoring problem with one of my classes","0","refactoring problem with one of my classes","2011-08-18 11:12:31"
"7106474","refactoring problem with one of my classes","0","i wrote a program and i named my class StatusListActivity which extend Activity  and is the luncher and main class. I tried refactoring it by  changing the name to something else and whenever i tried to run the application, it closes please do you have an idea of what the problem was","2011-08-18 11:12:31"
"7106474","refactoring problem with one of my classes","0","<refactoring>","2011-08-18 11:12:31"
"7106474","refactoring problem with one of my classes","0","i wrote a program and i named my `class StatusListActivity` which `extend Activity`  and is the launcher and main class. I tried refactoring it by  changing the name to something else and whenever i tried to run the application, it closes please do you have an idea of what the problem was.","2011-08-18 11:38:08"
"7106474","refactoring problem with one of my classes","0","<android><refactoring>","2011-08-18 11:38:08"
"7106474","refactoring problem with one of my classes","0","<android><refactoring><android-manifest>","2011-08-19 11:39:06"
"7106474","refactoring problem with one of my classes","0","","2011-08-18 11:38:08"
"7106474","refactoring problem with one of my classes","0","","2011-08-19 11:39:06"
"12643912","refactoring a view (and inherited variables)","0","Probelm refactoring a view (and inherited variables)","2012-09-28 16:30:53"
"12643912","refactoring a view (and inherited variables)","0","I have this code view that is very hard to read and needs some refactoring:


      <div class=""tab-content"">
        <% @posts.each_with_index do |post,pi| %>
          <div class=""tab-pane fade <%= 'active in' if pi == 0 %>"" id=""<%= ""post_""+ pi.to_s %>"">
            <h2><%= post.title %></h2>
            <ul class=""thumbnails"">
              <% post.assets.each_with_index do |asset, i| %>
                <%= link_to (image_tag (asset.photo.url(:thumb))), ""#p""+pi.to_s+""a""+i.to_s, :""data-toggle"" => ""modal"", :class => ""thumbnail span2"" %>
                <div class=""modal hide fade"" id=""<%= ""p""+pi.to_s+""a""+i.to_s %>"" >
                  <div class=""modal-body"">
                    <div class=""carousel slide"" id=""<%= ""carousel_""+""p""+pi.to_s+""a""+i.to_s %>"" >
                      <div class=""carousel-inner"" >
                        <% post.assets.each_with_index do |photo, ai| %>
                          <div class=""<%= 'active ' if ai == i %>item"">
                            <%= image_tag photo.photo.url(:normal) %>
                            <div class=""carousel-caption"">
                              <h4><%= post.title %></h4>
                            </div>
                          </div>
                        <% end %>
                      </div>
                      <a class=""carousel-control left"" href=""<%= ""#carousel_""+""p""+pi.to_s+""a""+i.to_s %>"" data-slide=""prev"">&lsaquo;</a>
                      <a class=""carousel-control right"" href=""<%= ""#carousel_""+""p""+pi.to_s+""a""+i.to_s %>"" data-slide=""next"">&rsaquo;</a>
                    </div>
                  </div>
                </div>
              <% end %>
            </ul>
            <div><%= mdown(post.content) %></div>
            <p><%= raw post.tags.map(&:name).map { |t| link_to t, tag_path(t) }.join(', ') %></p>
            <p>
              <%= link_to 'Show', post %>
              <%= link_to 'Edit', edit_post_path(post) %>
              <%= link_to 'Destroy', post, method: :delete, data: { confirm: 'Are you sure?' } %>
            </p>
          </div>
        <% end %>
    
        <br />
    
        <%= link_to 'New Post', new_post_path %>
      </div>

Basically it lists each post, and renders each image of the post. Each image is a clickable thumbnail that pops up a modal conatining a carousel. Each carousel contains again each photo for the given post.

My idea was to move code from line 8 to line 24 and move it into a partial. The problem is that I get this error:

    undefined local variable or method `pi' for #<#<Class:0x000000023b18f0>:0x007f91ec67c458>

Is there a way to make a partial inherit a variable from the parent?","2012-09-28 16:30:53"
"12643912","refactoring a view (and inherited variables)","0","<ruby-on-rails><ruby-on-rails-3><refactoring>","2012-09-28 16:30:53"
"12643912","refactoring a view (and inherited variables)","0","refactoring a view (and inherited variables)","2017-09-23 11:15:31"
"12643912","refactoring a view (and inherited variables)","0","I have this code view that is very hard to read and needs some refactoring:

      <div class=""tab-content"">
        <% @posts.each_with_index do |post,pi| %>
          <div class=""tab-pane fade <%= 'active in' if pi == 0 %>"" id=""<%= ""post_""+ pi.to_s %>"">
            <h2><%= post.title %></h2>
            <ul class=""thumbnails"">
              <% post.assets.each_with_index do |asset, i| %>
                <%= link_to (image_tag (asset.photo.url(:thumb))), ""#p""+pi.to_s+""a""+i.to_s, :""data-toggle"" => ""modal"", :class => ""thumbnail span2"" %>
                <div class=""modal hide fade"" id=""<%= ""p""+pi.to_s+""a""+i.to_s %>"" >
                  <div class=""modal-body"">
                    <div class=""carousel slide"" id=""<%= ""carousel_""+""p""+pi.to_s+""a""+i.to_s %>"" >
                      <div class=""carousel-inner"" >
                        <% post.assets.each_with_index do |photo, ai| %>
                          <div class=""<%= 'active ' if ai == i %>item"">
                            <%= image_tag photo.photo.url(:normal) %>
                            <div class=""carousel-caption"">
                              <h4><%= post.title %></h4>
                            </div>
                          </div>
                        <% end %>
                      </div>
                      <a class=""carousel-control left"" href=""<%= ""#carousel_""+""p""+pi.to_s+""a""+i.to_s %>"" data-slide=""prev"">&lsaquo;</a>
                      <a class=""carousel-control right"" href=""<%= ""#carousel_""+""p""+pi.to_s+""a""+i.to_s %>"" data-slide=""next"">&rsaquo;</a>
                    </div>
                  </div>
                </div>
              <% end %>
            </ul>
            <div><%= mdown(post.content) %></div>
            <p><%= raw post.tags.map(&:name).map { |t| link_to t, tag_path(t) }.join(', ') %></p>
            <p>
              <%= link_to 'Show', post %>
              <%= link_to 'Edit', edit_post_path(post) %>
              <%= link_to 'Destroy', post, method: :delete, data: { confirm: 'Are you sure?' } %>
            </p>
          </div>
        <% end %>
    
        <br />
    
        <%= link_to 'New Post', new_post_path %>
      </div>

Basically it lists each post, and renders each image of the post. Each image is a clickable thumbnail that pops up a modal conatining a carousel. Each carousel contains again each photo for the given post.

My idea was to move code from line 8 to line 24 and move it into a partial. The problem is that I get this error:

    undefined local variable or method `pi' for #<#<Class:0x000000023b18f0>:0x007f91ec67c458>

Is there a way to make a partial inherit a variable from the parent?","2017-09-23 11:15:31"
"36338222","refactory might be done unproperly","0","refactory might be done properly","2016-03-31 15:55:50"
"36338222","refactory might be done unproperly","0","I am a beginner trying to learn Grails 3.1. Regarding to the default, I add the following scratch on the index page:

    <ul>
        <g:each var=""c"" in=""${grailsApplication.controllerClasses.sort { it.fullName } }"">
            <li class=""controller"">
                            <g:link controller=""${c.logicalPropertyName}"">${c.fullName}</g:link>
            </li>
        </g:each>
    </ul>
At the beginning, the index page shows **no controller**. Then, I create another controller, **TodosController** for instance. Because this controller name is not nice somehow, so I want to rename it (of course, using refactory feature in Intellij IDEA) into **TodoListController**. Unfortunately, the code still remains two controllers and shows them in the index page. When I click on the link of **TodosController**, I get the error:

    Could not resolve view with name '/todos/index' in servlet with name 'grailsDispatcherServlet'

Snapshot of the error is below.
[![Could not resolve view][1]][1]
I spend many times to find out where it is, but no magic thing happens to me.
Anyone got such a situation?

  [1]: http://i.stack.imgur.com/3QiOh.png","2016-03-31 15:55:50"
"36338222","refactory might be done unproperly","0","<grails><intellij-idea><controller><grails-3.1><urlmappings.groovy>","2016-03-31 15:55:50"
"36338222","refactory might be done unproperly","0","refactory might be done unproperly","2016-03-31 15:57:04"
"20169236","refactor a ruby method","0","refactor a ruby method","2013-11-23 23:31:53"
"20169236","refactor a ruby method","0","I seem to be writing quite a few methods with the following pattern and it seems like there should be a better way.  Is there a one-liner for this or a better practice?

    def combine_roster(roster)
      rstr = []
      roster.each do |r|
        rstr << r.user
      end
      rstr
    end","2013-11-23 23:31:53"
"20169236","refactor a ruby method","0","<ruby-on-rails><ruby><methods><refactoring>","2013-11-23 23:31:53"
"5135371","refactoring a controller query with If/else","0","refactoring a controller query with If/else","2011-02-27 19:27:32"
"5135371","refactoring a controller query with If/else","0","This is what my index action currently looks like. If the current_user is not enrolled to any courses it lists all courses. If he is enrolled to any, it only lists the other ones. Is this a good way to get the needed records or is there a nicer way? Any suggestions? Thx for your time!

    if current_user.courses.empty?
      @courses = Course.all
    else
      @courses = Course.where(""id not in (?)"", current_user.courses)
    end","2011-02-27 19:27:32"
"5135371","refactoring a controller query with If/else","0","<ruby-on-rails><ruby-on-rails-3><activerecord>","2011-02-27 19:27:32"
"5542598","refactoring an array","0","refactoring an array","2011-04-04 18:22:20"
"5542598","refactoring an array","0","I have the following result in AMFPHP from a sql query:

    (Array)#0
      [0] (Object)#1
        id = ""1""
        naam = ""4 kazen""
        pizzeria_id = ""1""
        pizzerianaam = ""Howest pizza""
        prijs = ""11""
      [1] (Object)#2
        id = ""2""
        naam = ""Napolitano""
        pizzeria_id = ""1""
        pizzerianaam = ""Howest pizza""
        prijs = ""13""
      [2] (Object)#3
        id = ""5""
        naam = ""pizza bolognaise""
        pizzeria_id = ""2""
        pizzerianaam = ""Nicola pizza""
        prijs = ""12""
      [3] (Object)#4
        id = ""6""
        naam = ""pizza funghi""
        pizzeria_id = ""2""
        pizzerianaam = ""Nicola pizza""
        prijs = ""16""

what i would like to do is refactor this array so the result is a  assosiative array with 2 arrays inside of it, the 2 arrays should be called after the ""pizzerianaam"" and within the ""pizzerianaam"" i should see the pizza's where the ""pizzerianaam"" matches.

so an array with 2 arrays in it wich contains other arrays for each pizza where the ""pizzerianaam"" value matches.

Anyone who ca help?
","2011-04-04 18:22:20"
"5542598","refactoring an array","0","<php><amfphp>","2011-04-04 18:22:20"
"5987833","refactoring a complex dynamic active relation query","0","refactoring a complex dynamic active relation query","2011-05-13 06:02:23"
"5987833","refactoring a complex dynamic active relation query","0","I was wondering if I could some refactoring help to make this query more concise.

Basically what this query does is it searches all the help_documents by some search terms. It checks the document question, content and the category it belongs to.

      def self.search(text)
        if text.blank?
          latest
        else
          relation = sorted.joins(:category)
    
          text.split(/\s/).each do |word|
            relation = relation.where(
                ""lower(help_documents.question) like ? or lower(help_documents.content) like ? or lower(help_categories.name) like ?"",
                ""%#{word.downcase}%"", ""%#{word.downcase}%"", ""%#{word.downcase}%""
            )
          end
    
          relation
        end
      end

Compared to how you would do this in java/hibernate, this actually looks pretty good. But I figured the rails people might have even sexier tricks up their sleeve to accomplish the same thing. For example, there might be some methods/objects I don't know about that already do these types of things.","2011-05-13 06:02:23"
"5987833","refactoring a complex dynamic active relation query","0","<ruby-on-rails><ruby><activerecord><refactoring>","2011-05-13 06:02:23"
"5987833","refactoring a complex dynamic active relation query","0","I was wondering if I could get some refactoring help to make this query more concise.

Basically what this query does is it searches all the help_documents by some search terms. It checks the document question, content and the category it belongs to.

      def self.search(text)
        if text.blank?
          latest
        else
          relation = sorted.joins(:category)
    
          text.split(/\s/).each do |word|
            relation = relation.where(
                ""lower(help_documents.question) like ? or lower(help_documents.content) like ? or lower(help_categories.name) like ?"",
                ""%#{word.downcase}%"", ""%#{word.downcase}%"", ""%#{word.downcase}%""
            )
          end
    
          relation
        end
      end

Compared to how you would do this in java/hibernate, this actually looks pretty good. But I figured the rails people might have even sexier tricks up their sleeve to accomplish the same thing. For example, there might be some methods/objects I don't know about that already do these types of things.","2011-05-13 08:12:06"
"1918604","refactoring best practices for both PHP and Ruby on Rails","0","refactoring best practices for both PHP and Ruby on Rails","2009-12-16 23:44:24"
"1918604","refactoring best practices for both PHP and Ruby on Rails","0","Wondering if someone can suggest a refactoring 'best practice' or more ideally a ""check-list"" that we can go through and refactor against common issues.  

Some of these ideas were pretty good:  http://my.safaribooksonline.com/9780321620293

But looking for more.

Thanks.","2009-12-16 23:44:24"
"1918604","refactoring best practices for both PHP and Ruby on Rails","0","<refactoring>","2009-12-16 23:44:24"
"1918604","refactoring best practices for both PHP and Ruby on Rails","0","<refactoring><php><ruby-on-rails>","2009-12-16 23:48:54"
"25973785","refactor method with two foreach loops","0","refactor method with two foreach loops","2014-09-22 12:08:52"
"25973785","refactor method with two foreach loops","0","I run into refactoring problem. I have many similar methods, but i cannot find way to extract one line form them and make another private method.

    private function constructRules($rules, \Languages $langs) {
        foreach ($rules as $fieldType => $rule) {
            foreach ($langs->all() as $lang) {
               //line below changes
                $langRules[$fieldType . '[' . $lang->lang . ']'] = $rule; 
            }       
        }

        return $langRules;
    }
I have these foreach loops in 4 different places. If i extact foreach loops and return array, I still need to make one foreach loop in method, to fill $langRules in this example. Maybe there are simple way to do it, but I am not able to see it...","2014-09-22 12:08:52"
"25973785","refactor method with two foreach loops","0","<php><arrays><foreach><refactoring>","2014-09-22 12:08:52"
"25973785","refactor method with two foreach loops","0","{""Voters"":[{""Id"":212107,""DisplayName"":""Gerald Schneider""},{""Id"":2144390,""DisplayName"":""Gord Thompson""},{""Id"":920371,""DisplayName"":""fivedigit""},{""Id"":526582,""DisplayName"":""Jonas Schnelli""},{""Id"":379855,""DisplayName"":""Donal""}]}","2014-09-22 15:29:07"
"44247588","refactor code to upload multiple images swift 3","0","refactor code to upload multiple images swift 3","2017-05-29 17:15:16"
"44247588","refactor code to upload multiple images swift 3","0","I have some code I am writing in swift, I want to upload multiple images and was wondering if I can refactor the code I have to allow multiple images to be checked. 

below is my code. I want to add 8 images to firebase at once.

    	guard let image1 = picture1.image else {
			print(""Tony: No image selected"")
			return
		}

        guard let image2 = picture2.image else {
			print(""Tony: No image selected"")
			return
		}		

		if let imageData = UIImageJPEGRepresentation(image1, 0.2) {
			
			let imageUid = NSUUID().uuidString
			let metadata = StorageMetadata()
			metadata.contentType = ""image/jpeg""
			DataService.ds.REF_POST_IMAGES.child(imageUid).putData(imageData, metadata: metadata, completion: { (metadata, error) in
				if error != nil {
					print(""Tony: Unable to upload image to Firebase storage"")
				}else {
					print(""Tony: Successfully uploaded image to Firebase storage"")
					let downloadURL = metadata?.downloadURL()?.absoluteString
				}
			})
			alertPlate()
		}
	}","2017-05-29 17:15:16"
"44247588","refactor code to upload multiple images swift 3","0","<swift><xcode><image>","2017-05-29 17:15:16"
"43619317","refactoring code to keep large objects/models in memory in iPython to be reused in python scripts","0","refactoring code to keep large objects/models in memory in iPython to be reused in python scripts","2017-04-25 19:25:34"
"43619317","refactoring code to keep large objects/models in memory in iPython to be reused in python scripts","0","Script I depend on loads lots of variables in a minute and uses them globally in many functions. Everytime I call that script in iPython, it loads them again taking time. 
I tried to take these calls to load and populate functions out of that script, but then these global variables are not available to the functions in the script. 
It gives ```NameError: name 'clf' is not defined``` error message.
Is there a best way to refactor this code to keep these globals in memory and make the script use them? The script loads many variables like these, and uses them in other functions as globals. 
```vectorizer_title, vectorizer_desc, clf, df_instance, vocab, all_tokens, df_dist_all, df_soc2class_proba, dict_p2s, dict_f2m, token_pattern, cleanup_pattern, excluded_words = load_data_and_model(lang)
dict_token2idx_all, dict_token2idx_instance, dist_array,token_dist_to_instance_min, dict_bigram_by_instance,denominate, similar_threshold = populate_data(1)```","2017-04-25 19:25:34"
"43619317","refactoring code to keep large objects/models in memory in iPython to be reused in python scripts","0","<python>","2017-04-25 19:25:34"
"43619317","refactoring code to keep large objects/models in memory in iPython to be reused in python scripts","0","My script depends on loading lots of variables in a minute and uses them globally in many functions. Every time I call that script in iPython, it loads them again, taking time. 

I tried to take these calls to load and populate functions out of that script, but then these global variables are not available to the functions in the script. 
It gives ```NameError: name 'clf' is not defined``` error message.

Is there a best way to refactor this code to keep these globals in memory and make the script use them? The script loads many variables like these, and uses them in other functions as globals. 

```vectorizer_title, vectorizer_desc, clf, 
df_instance, vocab, all_tokens, df_dist_all, 
df_soc2class_proba, dict_p2s, 
dict_f2m, token_pattern, cleanup_pattern, 
excluded_words = load_data_and_model(lang)
dict_token2idx_all, dict_token2idx_instance, 
dist_array, token_dist_to_instance_min, 
dict_bigram_by_instance, denominate, 
similar_threshold = populate_data(1)```","2017-04-25 20:17:33"
"43619317","refactoring code to keep large objects/models in memory in iPython to be reused in python scripts","0","<python><ipython>","2017-04-25 20:17:33"
"43619317","refactoring code to keep large objects/models in memory in iPython to be reused in python scripts","0","","2017-04-25 20:17:33"
"37887740","refactor duplicate code - only difference is a < sign","0","refactor duplicate code - only difference is a < sign","2016-06-17 18:05:47"
"37887740","refactor duplicate code - only difference is a < sign","0","Class Test is `abstract`. It contains a basic testname and a score. This score (double) is accessible through a property named TestScore. 

Three kind of classes inherit from Test. They are as such different that each kind of test has a different way of rating a score.

**Aim**: Rate a score with one of 6 ratings based on a range of values in between of which the score can be.

    class ScoreRangeAscendingTest : Test
    {
        public ScoreRangeAscendingTest(double score, Enums.TestType typeName) : base(score, typeName) { }
        public double[] ranges;
        public Enums.Rating calculateScore(double[] range)
        {
            if (scoreInVeryWeakRange())
                return Enums.Rating.VeryWeak;
            else if (scoreInWeakRange())
                return Enums.Rating.Weak;
            else if (scoreInAveragelyWeakRange())
                return Enums.Rating.AveragelyWeak;
            else if (scoreInAveragelyGoodRange())
                return Enums.Rating.AveragelyGood;
            else if (scoreInGoodRange())
                return Enums.Rating.Good;
            else 
                return Enums.Rating.VeryGood;
        }

        private bool scoreInVeryWeakRange()
        {
            return this.TestScore < ranges[(int)Enums.Border.P10];
        }
        private bool scoreInWeakRange()
        {
            return TestScore >= ranges[(int)Enums.Border.P10] && TestScore < ranges[(int)Enums.Border.P25];
        }
        private bool scoreInAveragelyWeakRange()
        {
            return TestScore >= ranges[(int)Enums.Border.P25] && TestScore < ranges[(int)Enums.Border.P50];
        }
        private bool scoreInAveragelyGoodRange()
        {
            return TestScore >= ranges[(int)Enums.Border.P50] && TestScore < ranges[(int)Enums.Border.P75];
        }
        private bool scoreInGoodRange()
        {
            return TestScore >= ranges[(int)Enums.Border.P75] && TestScore < ranges[(int)Enums.Border.P90];
        }
        private bool scoreInVeryGoodRange()
        {
            return TestScore > ranges[(int)Enums.Border.P90];
        }

    }
}
    
**The problem**: I have tests whose corresponding ranges go up and tests whose corresponding ranges go down. So I need to write the exact same code for the second type of test, but this time, all the '<' signs need to be '>' signs and vice versa. 

**Question**: how can I avoid duplicating this code? is there a possibility to add it to the base class?","2016-06-17 18:05:47"
"37887740","refactor duplicate code - only difference is a < sign","0","<c#><polymorphism>","2016-06-17 18:05:47"
"36500973","refactor a pythonic recursive filter for dict","0","refactor a pythonic recursive filter for dict","2016-04-08 13:33:41"
"36500973","refactor a pythonic recursive filter for dict","0","Now I have a piece of codes as follows:


    def checker(dict_element, dict_filter):
        global counter
        counter = 0
    
        def fullfill_filter(key, value):
            if key in dict_filter:
                if value in dict_filter[key]:
                    return True
    
        def extract_dict(dict_element):
            global counter
    
            for key, value in dict_element.items():
                if isinstance(value, str):
                    if fullfill_filter(key, value):
                        counter += 1
                elif isinstance(value, dict): 
                    extract_dict(value)
                elif isinstance(value, list):
                    extract_list(key, value)
    
        def extract_list(key, list_element):
            global counter
    
            for el in list_element:
                if isinstance(el, dict):
                    extract_dict(el)
                if isinstance(el, list):
                    extract_list(el)
                if isinstance(el, str):
                    if fullfill_filter(key, el):
                        counter += 1
    
        extract_dict(dict_element)
        
        if counter == len(dict_filter.keys()):
            return True
        return False

It is used to filter a dictionary `dict_element` contains various types of object, and I want to find the right one according to what I have in the dict_filter.

For example I have a dictionary have two sub dictionary as follows:

    dict_element = {
    	{
    		'services': [],
    		'location': {
    			'latitude': '51.026',
    			'country': 'Germany',
    			'longitude': '13.725'
    		},
    		'available': 'true',
    		'technologies': ['Virtual Machines', 'Distributed Systems', 'Internet', 'Wired'],
    		'type': 'node',
    		'exclusive': 'false',
    		'types': [{
    			'disk_images': [{
    				'version': 'f22',
    				'os': 'Linux',
    				'name': 'Fedora f22'
    			}],
    
    		}]
    	}, {
    		'services': [],
    		'location': {
    			'latitude': 'unknown',
    			'country': 'Taiwan',
    			'longitude': 'unknown'
    		},
    		'available': 'false',
    		'technologies': ['Virtual Machines', 'Distributed Systems', 'Internet', 'Wired'],
    		'type': 'node',
    		'exclusive': 'false',
    		'types': [{
    			'disk_images': [{
    				'version': 'f24',
    				'os': 'Linux',
    				'name': 'Fedora f24'
    			}],
    		}]
    	}
    }

If I do as ```checker(dict_element, dict_filter = {'avaliable': 'true', 'country':'Germany'})``` or ```checker(dict_element, {'version': 'f22'}```, I can filter out the second case and get the first dict, However, as you can see the codes is ugly and badly naming(not a native English speaker), is there a better and cleaner way to refactor it in pythonic way?","2016-04-08 13:33:41"
"36500973","refactor a pythonic recursive filter for dict","0","<python><dictionary><recursion><refactoring>","2016-04-08 13:33:41"
"36500973","refactor a pythonic recursive filter for dict","0","Now I have a piece of codes as follows:


    def checker(dict_element, dict_filter):
        global counter
        counter = 0
    
        def fullfill_filter(key, value):
            if key in dict_filter:
                if value in dict_filter[key]:
                    return True
    
        def extract_dict(dict_element):
            global counter
    
            for key, value in dict_element.items():
                if isinstance(value, str):
                    if fullfill_filter(key, value):
                        counter += 1
                elif isinstance(value, dict): 
                    extract_dict(value)
                elif isinstance(value, list):
                    extract_list(key, value)
    
        def extract_list(key, list_element):
            global counter
    
            for el in list_element:
                if isinstance(el, dict):
                    extract_dict(el)
                if isinstance(el, list):
                    extract_list(el)
                if isinstance(el, str):
                    if fullfill_filter(key, el):
                        counter += 1
    
        extract_dict(dict_element)
        
        if counter == len(dict_filter.keys()):
            return True
        return False

It is used to filter a dictionary `dict_element` contains various types of object, and I want to find the right one according to what I have in the dict_filter.

For example I have a dictionary have two sub dictionary as follows:

    list = [
    	{
    		'services': [],
    		'location': {
    			'latitude': '51.026',
    			'country': 'Germany',
    			'longitude': '13.725'
    		},
    		'available': 'true',
    		'technologies': ['Virtual Machines', 'Distributed Systems', 'Internet', 'Wired'],
    		'type': 'node',
    		'exclusive': 'false',
    		'types': [{
    			'disk_images': [{
    				'version': 'f22',
    				'os': 'Linux',
    				'name': 'Fedora f22'
    			}],
    
    		}]
    	}, {
    		'services': [],
    		'location': {
    			'latitude': 'unknown',
    			'country': 'Taiwan',
    			'longitude': 'unknown'
    		},
    		'available': 'false',
    		'technologies': ['Virtual Machines', 'Distributed Systems', 'Internet',],
    		'type': 'node',
    		'exclusive': 'false',
    		'types': [{
    			'disk_images': [{
    				'version': 'f24',
    				'os': 'Linux',
    				'name': 'Fedora f24'
    			}],
    		}]
    	}
    ]

If I do as```[checker(dict, dict_filter = {'avaliable': 'true', 'country':'Germany'}) for dict in list]``` 
or ```[checker(dict, {'version': 'f22'}) for dict in list]```
or ```[checkert(dict, {technologies: 'Wired'} for dict in list]```
, I can filter out the second case and get the first dict, However, as you can see the codes is ugly and badly naming(not a native English speaker), is there a better and cleaner way to refactor it in pythonic way?","2016-04-08 13:46:08"
"46542385","refactoring spring boot application to use npm modules","0","refactoring spring boot application to use npm modules","2017-10-03 10:24:45"
